,title,url,date,content
39,Battery-powered heat socks,https://techcrunch.com/2010/01/26/battery-powered-heat-socks/,2010/01/26,"
Battery-powered socks that help keep your feet warm? What may sound a bit like overkill at first does make sense when you think of motorcycle riders or people having to work outdoors for long hours during winter. Made by Tokyo-based Bionics Japan, the so-called Heat Sock EX [JP] heats your entire foot by incorporating conductive carbon fibers.
The Heat Sock EX warming system mainly consists of a lithium ion battery pack (4,400mA, 7V), cords, a switch to control the temperature in five levels and the socks themselves (you can choose between S- and L-sized socks). Bionics Japan says the socks can be worn by both men and women and that the system is designed so you can wear it to any clothes you like.
The Heat Sock EX will keep your feet warm for three to ten hours on a single charge. It’s Japan-only, but people living anywhere can get it in the Japan Trend Shop (where the whole system costs $265).
Via Japan Trend Shop

"
40,Amazon announces better battery life and native PDF support for the Kindle,https://techcrunch.com/2009/11/24/amazon-announces-better-battery-life-and-native-pdf-support-for-the-kindle/,2009/11/24,"Amazon announced some major changes to their Kindle e-book reader today. Specifically, it stated that they’ve worked out a way to increase battery life by 85%. That means that the new firmware update will allow you to leave your Kindle on (with the wifi active) for about 7 days before you need to recharge. Additionally, the Kindle will now support Adobe’s PDF format natively. Previously, you had to convert PDFs in order to view them on the Kindle.
In addition to the PDF functionality and improved battery life; the firmware update also adds the ability to manually control your screen rotation and makes it possible to convert your PDF files to the Kindle format. To read more about this update or to download it manually go here.
[via ZDNet]

"
41,"Solar energy and lithium-ion batteries: Sanyo now builds ""green"" homes in Japan",https://techcrunch.com/2009/11/19/solar-energy-and-lithium-ion-batteries-sanyo-now-builds-green-homes-in-japan/,2009/11/19,"
Sanyo is already being considered Japan’s “greenest” brand in the consumer electronics field (which is the main reason Panasonic is about to acquire the company), but them building complete, eco-friendly buildings is certainly new. Sanyo Homes [JP], a wholly-owned subsidiary, will start marketing all-electric homes with lithium ion batteries providing back up power to Japanese customers as early as tomorrow. (Sorry for the tiny picture, which shows a CGI-model of how these houses look like.)
Each house will be equipped with a 3.78kw solar energy system. But buyers will also get 1.57kw Sanyo lithium ion batteries to make sure they’ll have access to eco-friendly energy during the night or during days without enough sunlight. Sanyo Homes says that each of their houses will come with ten LED light fixtures running on direct-current power to minimize energy loss and a solar-powered heat-pump water heater.
The company expects these extras to boost the prices for their homes to some extent, but says buyers will be able to recoup the initial plus in investment over time and will also get financial from the Japanese government. A 132sqm Sanyo home, for example, will sell for $355,000, which is $62,000 more than a comparable conventional one (but only eco-friendly homes will get government subsidies, in this case $30,000).
Via Nikkei [registration required, paid subscription]

"
42,Let all other flashlights kneel before the mPower Emergency Illuminator,https://techcrunch.com/2009/11/12/let-all-other-flashlights-kneel-before-the-mpower-emergency-illuminator/,2009/11/12,"LEDs have really changed the flashlight market. It used to be that a Maglight was the pinnacle of illumination technology. Not any more.
Now, the LED flashlight is king. Lower energy requirements, higher lumens, less heat; the LED really makes a difference. At first, there were problems with focusing the beam, however nowadays it’s not an issue. Most LED flashlights are quite functional, durable (try dropping an incandescent bulb light from 6 feet up) and if you’ll pardon the pun, the future is quite bright.
Enter the mPower. Designed to be used as an emergency flashlight, it’s main power source is a CR123 (photocell) battery, along with a special reserve battery. The reserve battery (which is technology that the builder mPhase specializes in) has a shelf life of 20 years.
In addition to this special power source, the mPower has a built in USB port for emergency charging your cell phone, as well as any other device. The best part: if the CR123 battery is dead, the backup cell will charge your device for you. We don’t know yet how many lumens or any of the other information that really matters to flashlight geeks like myself, unfortunately.
Expect to be released into the wild in March of 2010, the mPower flashlight will set you back somewhere between $250 and $300. Ouch.
[via CNET]

"
43,Researchers creating a nuclear powered battery,https://techcrunch.com/2009/10/07/researchers-creating-a-nuclear-powered-battery/,2009/10/07,"Man has long been on a quest for a better battery. This has resulted in some less then ideal solutions, such as the potato battery (it was half baked) and the onion battery (too smelly). Finally, researchers at the University of Missouri have developed a smaller, more efficient, and hopefully radiation free nuclear battery.
To be fair, there are already a few nuclear batteries around, but the problem with them is they break down rather quickly. This is due to the obvious problem of radioactivity causing the semiconductor to break down. The current versions of the nuclear batteries are used in satellites and pacemakers.
Where the innovation comes in, is the size and how it’s made. The researchers have stated that their goal is to create a battery that is the size of a penny, using a liquid instead of a solid semiconductor. The long term goal, is to take the technology even farther, and create a nuclear battery that is smaller then the thickness of a human hair. Sounds like a great idea to me.
[via BoingBoing]

"
44,Panasonic unveils Lithium-Ion battery module and home fuel cell cogeneration facility,https://techcrunch.com/2009/10/07/panasonic-unveils-lithium-ion-battery-module-and-home-fuel-cell-cogeneration-facility/,2009/10/07,"
Panasonic has on display at CEATEC a “1.5 kWh battery module [made] from 18650-type (18 mm in diameter x 65 mm in length) lithium-ion battery cells, which are widely used in laptop computers, to provide energy storage solutions for a wide range of environmentally friendly energy technologies.” String a couple of these suckers together to store the juice collected from the solar panels on your house, for example.

If solar power is to sissy for you, maybe you’d be interested in the Panasonic Fuel Cell Cogeneration System, which “generates electricity and hot water simultaneously at home”?   

"
45,Report: Panasonic to use notebook batteries to power electric cars,https://techcrunch.com/2009/10/01/report-panasonic-to-use-notebook-batteries-to-power-electric-cars/,2009/10/01,"
Japan’s biggest business publication, the Nikkei, is reporting that Panasonic is thinking about using lithium ion batterries used in notebooks to power electric cars. Obviously, the big idea is to bring down the overall costs of these vehicles (and make some money for the company, too).
Panasonic aims at replacing the dozens of lithium ion batteries usually required to power an electric car with thousands of cylindrical batteries originally designed for notebooks, resulting in positive cost effects.
In concrete terms, Panasonic wants to push down costs the power systems for (mid-size) electric cars as a whole from the current average of $33,000 to $11,000. The company isn’t first to try this: Tesla’s Roadster from March 2008 also uses batteries originally designed for home electronics.
Via Nikkei [registration required, paid subscription]

"
46,"Panasonic robot runs 24km on two AA batteries, makes it into Guinness Book of World Records",https://techcrunch.com/2009/08/07/panasonic-robot-runs-24km-on-two-aa-batteries-makes-it-into-guinness-book-of-world-records/,2009/08/07,"
OK, Panasonic’s Evolta batteries are quite powerful, alright. A robot in a mini car powered by nothing more than two AA Evolta batteries completed five and a half laps on the famous   Le Mans 24 Hours circuit in France. This means the little guy ran a distance of 23.7km before finally running out of juice.

Panasonic also made sure the accomplishment made its way into the Guinness Book of World Records as “the longest distance covered by a battery-operated remote-controlled model car”. The Evolta robot is 30cm long, 20cm wide and 20cm high. He was guided around the course by a vehicle that emitted infra-red light in front of him (see above).
The event [JP] took place on August 5.

"
47,Seidio's normal-size extended Palm Pre battery adds about 20% juice,https://techcrunch.com/2009/07/07/seidios-normal-size-extended-palm-pre-battery-adds-about-20-juice/,2009/07/07,"If you find yourself wishing your Palm Pre had a tad more battery life, Seidio is now selling an extended life battery for $45. It’s the same size as the regular battery pack so it doesn’t require a special back cover for you to use it.
I actually bought and use a very similar battery from Seidio for my T-Mobile G1 and I’ve been pretty happy with it (full review here). The Pre version is rated at 1350mAh and promises about 20% extra capacity, which should add a nice bump to your daily usage.
Innocell 1350 Extended Life Battery [Seidio via SlashGear]

"
48,Sony takes the mercury out of alkaline batteries,https://techcrunch.com/2009/06/11/sony-takes-the-mercury-out-of-alkaline-batteries/,2009/06/11,"
Sony, so far not known to be a particularly “green” tech company, has announced plans [JP] to commercialize a total of six different models of batteries that contain no mercury. The company said it’s the first that has found a way to mix absorbent raw material into the cathode, eliminating the need to use mercury in the button batteries.
Mercury is said to be a particularly toxic element for humans and the environment alike. So Sony claiming their new technology, which prevents the button battery from swelling, will help reducing 470kg/340l of mercury yearly is good news.

The picture shows a Japanese pack shot. Labeled “Eco”, all six models will go on sale over here on October 10 (prices: $2 per battery). Sony Japan hasn’t said anything yet regarding sales overseas. The company plans to revamp its entire line-up of alkaline (button) batteries this year to fit the new eco-friendly standard.

"
49,There's now a six-cell battery for the HP Mini 1000,https://techcrunch.com/2009/01/27/theres-now-a-six-cell-battery-for-the-hp-mini-1000/,2009/01/27,"
Attention, HP Mini 1000 owners. It looks like HP has a six-cell battery for the netbook available from its parts Web site. The battery (part number 517581-001) is actually for the Mini 1000 CTO, but should with every shapes and size of the Mini 1000.
The 2.4Ah, 53Wh battery will set you back $153.
Don’t tell Doug that I wrote about this; Netbooks are “his” thing.
via Portable Monkey

"
50,"Hitachi Maxell develops no-leak alkaline batteries, gives a warranty",https://techcrunch.com/2009/01/15/hitachi-maxell-develops-no-leak-alkaline-batteries-gives-a-warranty/,2009/01/15,"
Hitachi Maxell Japan has developed a new kind of alkaline battery that’s supposedly shielded well enough to prevent leakage in the case of misuse. The new batteries will be part of the company’s Voltage brand and go on sale in Japan in April this year.
Hitachi Maxell says in 55% of all cases, batteries are leaking liquid because of overcharging. The company managed to reduce the amount of undischarged zinc (one of the most critical ingredients) by using a new, self-developed zinc alloy, which is called “Microzinc α”.
Hitachi Maxell claims one side effect of the new zinc alloy is that it extends the battery life by 5% compared to Voltage products released last year. AA and AAA batteries are being offered. Users will get a warranty that the batteries will not leak in 5 years when properly handled.
Via Tech-On

"
51,"Macbook Pro Battery replaceable, but expensive",https://techcrunch.com/2009/01/13/macbook-pro-battery/,2009/01/13,"Apple published a support bulletin recently, finally disclosing what it’s going to take to replace those Macbook Pro batteries.
It can be done, but not by the end user, and not for free. If you take it into your local Apple store (with an appointment) it’ll be a same day process. If you ship it in, expect a 3-4 week delay. Either way, it’s going to cost you $179 to get it done. Ouch.
[via MacRumors]

"
52,Longer life lithium-ion batteries coming to a hybrid near you,https://techcrunch.com/2008/12/11/longer-life-lithium-ion-batteries-coming-to-a-hybrid-near-you/,2008/12/11,"Hybrid and plug-in vehicles have been plagued by poor battery performance in the past. The next-gen rides simply do not offer that much MPG improvement because of the lackluster batteries, but LG Chem and STMicroeclectronics are working on something new. By harnessing a more powerful and efficient battery management chip, they hope to improve lithium-ion batteries enough to deliver 1600V to electric motors. Who knows when this will hit the market — or if there will even still be a car market — but the battery development can only lead to bigger and better things. I, for one, would like a super long life battery for my MacBook. Dreams. We should all dream.
"
53,Enormous 10 cell 1300mAh battery for eee pc 901 spotted,https://techcrunch.com/2008/12/10/enormous-10-cell-1300mah-battery-for-eee-pc-901-spotted/,2008/12/10,"Hey look at the ugly beast! It will give your eee PC 10-14 hours of uptime. This guy got it from ebay for 90$.

[via jkkmobile]

"
54,Review: Mophie Juice Pack for the iPhone 3G,https://techcrunch.com/2008/12/09/review-mophie-iphone-3g-juice-pack/,2008/12/09,"
Mophie’s Juice Pack for the iPhone 3G is without a doubt a must-have if you can swallow the high price tag of $100. But I’d gladly pay the extra $100 knowing that I can leave the office or my apartment and gallivant around town without fear of having to find a power outlet by mid-day.Pros
It comes fully charged right out of the box.
Four blue LEDs on the back indicate battery levels.
A single charge, which takes roughly 3.5 hours from dead will sufficiently juice up your iPhone 3G from the dead twice over (almost).
Recharging your iPhone 3G with less than 20 percent juice left takes anywhere from 30 to 60 minutes.
The Juice Pack charges over USB, but still syncs with iTunes.
Cons
It’s a bit bulky and does nothing to really protect your iP3G.
It costs $100.
When you initially put the phone into the Juice Pack it vibrates to let you know that it’s connected. When the Juice Pack’s battery is depleted the iPhone has trouble recognizing that and starts to freak out by signaling that it’s connected and then not and so on. So, if you’re a light sleeper or one that keeps this near your bed it could give you a mild heart attack because I almost had one.
Overall
Despite the price tag, I’m going to have to recommend the Juice Pack because it flat out works and doubles your battery life. While the case itself is a bit large, it’s not so big that you wouldn’t throw it into your bag. But I wouldn’t want to put it in my pants pockets either.
Despite claims that 2.2 improves battery life you’re still not going to make it through an entire day without having to recharge. I sparingly used my iPhone 3G before getting the Juice Pack and now I use it till the cows come home and don’t sweat the fact that it’s almost dead by noon.
Product Page

"
55,Japanese company sells iPhone battery with built-in solar panel,https://techcrunch.com/2008/12/08/japanese-company-sells-iphone-battery-with-built-in-solar-panel/,2008/12/08,"
Tokyo-based electronics company OTAS is selling a lithium-ion battery for the iPhone 3G that comes with an integrated mini solar panel [JP]. The so-called LC-1500 is housed in a leather case. OTAS says one charge with solar energy takes 13 hours whereas charging the battery via mini USB takes 3 hours.
The device measures 125x64x25mm and weighs 100 grams. OTAS is selling it in Japan only (price: $60).

"
56,A trio of iPhone/iPod chargers for your perusal,https://techcrunch.com/2008/12/04/a-trio-of-iphoneipod-chargers-for-your-perusal/,2008/12/04,"
 Quick Version: We take a look at three different iPhone/iPod chargers from Kensington, RichardSolo, and i.Sound, weighing the pros and cons of each.
  

i.Sound 2-in-1 Charger and Backup Battery

MSRP: $49.99 
Capacity: 1000mAh 
Includes: Battery, proprietary zip-style cord, folding AC adapter 

Pros: The i.Sound battery itself is small in size, and the charger and zip cord don’t take up much room either, so this kit would be great for travelling when bag space is limited. Plus, it’s small enough to actually use while it’s attached to your device. In a pinch, you could snap the battery to your iPhone or iPod without skipping a beat.
Cons: Don’t lose the proprietary power connector, or this thing will be all but useless. Plus, the 1000mAh capacity is well shy of a full recharge for the iPhone’s 1400mAh battery, for instance, so you’ll need to keep it diligently charged, too.

RichardSolo 1800

MSRP: $69.95 
Capacity: 1800mAh 
Includes: Battery, mini-USB zip cord, wall charger, car charger with two USB ports, 2G and 3G protective tips (to prevent bending the connector), battery also features laser light and flashlight 

Pros: Though the price tag can be off-putting at first, the RichardSolo 1800 kit features enough nerd-tastic extras to bring things back into line. You get an 1800mAh battery, which is good for a complete iPhone recharge and then some, plus you get a compact mini-USB zip cord, a dual-input USB car charger (which everyone needs anyway, right?), a wall charger, and two protective tips to prevent bending the connector. 
And as if that wasn’t enough, the battery also has a built-in flashlight and laser pointer. Of course it does, why wouldn’t it? This is Richard Thalheimer, the former Shaper Image guy we’re talking about here. Plus, one of the most thoughtful features of these RichardSolo chargers is the double charging thing — plug your iPhone into the battery and then the battery into the wall and they’ll both charge up.
Cons: At almost the size of an iPhone itself, the RichardSolo 1800 isn’t great for actually using while you’re on the phone. That extra capacity comes at a price. You can, however, use the battery on its own as a laser pointer or flashlight.
Also, at almost $70, the 1800 places itself on the higher end of iPhone/iPod batteries. If you don’t need all the included extras, it might not be worth it for you.

Kensington Battery Pack and Charger for iPhone and iPod

MSRP: $69.99 
Capacity: 1800mAh 
Includes: Battery, iPod cable, mini-USB cable, AC adapter 

Pros: This Kensington kit suffers from an identity crisis in a good way. On the one hand, it’s a high-capacity iPhone/iPod charger; but you can also take the battery pack out of the equation and use the AC adapter and iPod cable as a standard wall charger. Plus, since the battery pack uses a standard USB connector, you can charge just about any USB-powered device, not just iPods and iPhones. So it’s a good all around charger for many of your portable devices.
Cons: From a traveler’s perspective, the Kensington charging kit does little to cut down on cords and, as such, takes up more packing space than most devices. Also, it’s definitely not a walk-and-talk solution if you need to juice up on the go but, again, you can use it for your other gadgets beyond just your Apple devices. It’s just a question of whether or not $70 for something like that is worth it to you. 
Recommendation:
So which charger is right for you? The answer to that is the same as the answer to the question of what the insides of an old person’s pants smell like; Depends. If you need to walk and talk, take a look at the i.Sound. You could also check out the original RichardSolo that we reviewed earlier this year. If you want a pretty-much complete kit for your car and your home and you like to break out into spontaneous presentations or you find yourself caught in the dark a lot, then the RichardSolo 1800 has you covered. Or if you’re looking for a battery that’ll charge more that just your Apple products, perhaps the Kensington Battery Pack would serve you well.
 

"
57,MacBook performance drops 37 percent without battery installed,https://techcrunch.com/2008/11/22/macbook-performance-drops-37-percent-without-battery-installed/,2008/11/22,"Flickr’d
Don’t bother using your MacBook or MacBook Pro without the battery installed unless you’re cool with a huge performance decrease. Gearlog notes that, in the process of doing the thankless task of RAM benchmarks, the MacBook’s performance, as rated using Cinebench, dropped some 37 percent without an installed battery. That is, when plugged into a power outlet without the battery installed—some people do this to extend the life of their battery, having it installed only when necessary—the MacBook suffers quite a bit.
Apple saysthis is a feature, not a bug. The idea is that the MacBook can detect wether or not there’s a battery installed. If not, performance drops in order to “prevent[s] the computer from shutting down if it demands more power than the A/C adapter alone can provide.”
So, unless you’re a glutton for punishment, keep the battery in there.

"
58,INCASE launches iPhone 3G Power Slider battery pack,https://techcrunch.com/2008/11/17/incase-launches-iphone-3g-power-slider-battery-pack/,2008/11/17,"
Generally, 3rd party iPhone batteries add extra talk time and do little extra but the INCASE Power Slider does so much more. Not only does the case wrap the precious iPhone 3G in a protective sleeve, it also adds a mini-USB port for easy syncing and charging. Yeah, it adds some bulk but it also bumps the standby time up to 330 hours and talk time on a 3G network to 5 hours (10 hours on 2G). It is expected to launch this holiday season and will be available online and at Apple Stores for $99.

"
59,QuickerTek announces external battery/charger for MacBook,https://techcrunch.com/2008/11/11/quickertek-announces-external-batterycharger-for-macbook/,2008/11/11,"
Like the MacBook Pro external battery/charger that was announced last month, QuickerTek has rolled out the same kit for the MacBook. It still costs an egregious amount of money at $450 and you still have to get your power brick modified for $25 by sending it in or shelling out an extra $100 for a modified brick. I need the extra 6-10 hours of juice, but I think I’ll pass and get another laptop like Devin suggests.
Product Page

"
60,Duracell battery tells you how to jumpstart your car,https://techcrunch.com/2008/11/06/duracell-battery-tells-you-how-to-jumpstart-your-car/,2008/11/06,"
According to a Xantrex Technology Inc. Survey, 71%of American travelers do not have an emergency preparedness kit in their vehicle, and only 11% have an independent jump-start solution that does not require another vehicle’s assistance.  Notably absent is the number of American drivers, like me, that have jumper cables but don’t have any idea how to use them properly.
The Duracell PowerPack 450 with Voice offers a unique twist on the standard portable power source: it tells you what to do.
[T]he step-by-step usage instructions walk you through what to do to jumpstart your car or use the air compressor to inflate a tire.
Seems like a pretty good idea, no?
The Duracell® Powerpack 450 is a stand-alone source of portable power for AC, DC and USB-powered electronics such as a laptop, cordless or cell phone, GPS, lamp, portable light, small tool and small appliance. Simply connect your devices to the Powerpack 450 and its voice technology automatically tells you the estimated runtime for each device.
That’s a pretty handy feature.  Also handy is the inclusion of USB ports on the face, so you don’t need to hunt for the special AC adapter cable for your various gadgets. Available now for about $150.

"
61,Technology progression chronicled by GM's vehicle battery packs,https://techcrunch.com/2008/09/18/technology-progression-chronicled-by-gms-vehicle-battery-packs/,2008/09/18,"Battery pack on the left belongs to the Chevy Volt and the one on the right, to the ’97 Chevy EV1. The Volt’s battery utilized lithium-ion cells to produce the same 16kWhrs as the older, and 800 lbs heavy, EV1 lead acid unit. Next up: glovebox-sized units that you can swap out like a power drill pack. Okay, I just made that up, but that be sweet.
Flickr via OhGizmo

"
62,Winegard releasing a battery-powered DTV converter box,https://techcrunch.com/2008/08/28/winegard-releasing-a-battery-powered-dtv-converter-box/,2008/08/28,"

What a novel idea; a battery-powered DTV converter box. I believe this is the first of it’s kind and I’m thankfully Winegard has developed the little bugger. With analog broadcasts going black on February 17, a lot of folks backup TVs are not going to work without a DTV box. The details are still a little grey on the converter itself, but it seems like there is going to be an option $14.99 battery pack that plugs into a standalone unit which is good ‘nough for us. No word on when this guy is gong to be available but we hope soon.

via B&C

"
63,Replace the battery in your Nike+ receiver on the cheap,https://techcrunch.com/2008/07/28/replace-the-battery-in-your-nike-receiver-on-the-cheap/,2008/07/28,"
Got one of them newfangled Nike+ setups? Doubtless you’re wondering what happens when the battery dies on the receiver. Unsurprisingly, you’re supposed to bring it into your local Niketown and pay the man $20 to do the deal. But if you’re comfortable slicing the thing open and doing things with little wires, you can do it yourself for five bucks. Instructables has the whole story.

"
64,Merciful fates! Two screws portend replacable iPhone battery,https://techcrunch.com/2008/07/08/merciful-fates-two-screws-portend-replacable-iphone-battery/,2008/07/08,"Here be dragons!
Zounds! What wizardry is this? TGDaily did use their eyes to call forth from the bottom end of the iPhone two screws which, by Hera’s eye, could be a mysterious portal into the innards of the iPhone, giving alchemists access to what may be called a replaceable battery by fools and the very portal to God’s head itself by the wise.
The guided tour focuses mainly on the AppStore and covers new features of the iPhone 2.0 software update. However, eagle-eyed users spotted very unusual “feature” revealed at the 1:52 mark of the longer video: The bottom of the handset shows the speaker and microphone as well as two visible screws.
Could these screws hold the secrets of the universe? Could they, when removed, open a gate to a dread realm? Are we, collectively, obsessing over screws? Isn’t there a war on?

"
65,"[UPDATE] Six-cell MSI Wind delayed again, this time until August September",https://techcrunch.com/2008/07/07/six-cell-msi-wind-delayed-again-this-time-to-august/,2008/07/07,"
As I was preparing my review of the MSI Wind earlier today, I noticed that MSI’s product site pulled the notebook down for a bit. It’s back up, but I see that the six-cell battery version of the MSI Wind has been delayed until August now. Last time we reported, it’d been delayed until July. Looks like the battery shortage caused by the fire at the LG plant back in March is still causing some pretty serious delays. 
The three-cell version of the Wind has been released and is available (if you can find one in stock) for $479 — $20 cheaper than the six-cell version.
UPDATE: Now the six-cell version has been pushed out from July to August to September. Just got the following…

CITY OF INDUSTRY, CA – July 8, 2008 – MSI Computer, a leading manufacturer of computer hardware products and solutions, has begun shipping all the pre-ordered Wind U100 notebooks. The Wind, with its speedy new Intel Atom™ 1.6GHz processor, is also on sale at Fry’s and online at http://www.newegg.com, http://www.amazon.com, http://www.frys.com, http://www.zipzoomfly.com, http://www.mwave.com, and http://www.buy.com.  These first notebooks sold will feature Microsoft Windows XP Home Edition and a 3-cell battery.
In September, MSI will begin selling a Windows version of the Wind with a 6-cell battery , as well as the Linux version with a 3-cell battery.  MSI will also carry a 6-cell battery for customers who wish to upgrade their 3-cell battery in late September. 

So the preordered three-cell units should be shipping out now. That’s good. But the six-cell version keeps getting delayed again and again. Let’s hope September’s the latest it’ll get delayed. People holding out for the six-cell version aren’t going to be too thrilled with this news.

"
66,iPhone battery die? How does a $7 repair kit sound?,https://techcrunch.com/2008/06/04/iphone-battery-die-how-does-a-7-repair-kit-sound/,2008/06/04,"
Should your iPhone battery die, you have but so many choices. You can send it to Apple to have it replaced for a cool $85, or you can drop $7 and change on this do-it-yourself kit. It comes with all the tools you’ll need to get the job done, including a highly sophisticated pry bar and, natch, the battery itself.
I honestly don’t know, do iPhone batteries die very often? I don’t want to get one next week, and find out that in six months that battery is shot. I thought goods were supposed to be durable.
via Boing Boing Gadgets

"
67,"Fastmac announces first universal Mac battery charger, TruePower U-Charge",https://techcrunch.com/2008/05/16/fastmac-announces-first-universal-mac-battery-charger-truepower-u-charge/,2008/05/16,"
Back at Macworld in January, my MacBook died in the middle of the keynote and it sucked really bad since I was in charge of pictures. If I were in possession of an extra battery we would have been fine, but I didn’t so I had to scramble around Moscone for an open outlet. Luckily for me, Fastmac hooked me up with an extra battery after the show so things like that wouldn’t happen again. But the only problem is that I have to have the battery plugged in to get it to charge. I have the NewerTech dock, but it’s way too big to travel with and only takes certain batteries, so I’m happy to report that Fastmac has solved that problem once and for all.
The TruePower U-Charge is small, lightweight and easily transportable. It charges up your PowerBook G3, iBook G3/G4, PowerBook G4, MB and MBP batteries independently. It currently only works with the 10.8V chargers, but a 14.4V charger is coming soon. Pick one up now, it’s only $70.


"
68,Higher battery prices caused by fire at LG plant,https://techcrunch.com/2008/03/26/higher-battery-prices-caused-by-fire-at-lg-plant/,2008/03/26," A fire at LG Chem in South Korea on March 3rd has contributed to a worldwide notebook battery shortage, according to Reuters. Asustek is expected to be hardest hit, as the shortage “could affect up to 40 percent of second-quarter shipments” from Taiwan’s second-largest PC maker.
A Dell spokesperson acknowledged the shortage today and has blamed it for recent replacement battery price increases, but said little more than “We sell battery packs. The prices of those battery packs for people ordering extra batteries have gone up.” In the short term, PC manufacturers may be able to stabilize high battery prices against plummeting flash memory prices. 
The plant isn’t scheduled to resume battery production for another 2-3 months. In the meantime, manufacturers have been able to purchase some batteries from plants owned by Sony and Panasonic while waiting for LG Chem to resume production.

"
69,Review: Richard Solo Smart Backup Battery for iPod,https://techcrunch.com/2008/03/11/review-richard-solo-smart-backup-battery-for-ipod/,2008/03/11,"
My kingdom for a dead-ass simple way to squeeze a little more juice out of my iPod Touch while I’m gallivanting across the globe living the life of a high-profile technology blogger. I need all the battery life I can get while I’m flying in fancy airplanes to conventions in such exotic locales as Las Vegas, Las Vegas and, of course, Las Vegas. 
So does the Richard Solo (made by Sharper Image founder Richard Thalheimer) make for an easy-to-use, no nonsense backup battery? In my best impression of Marv Albert to date; “YESSS!!!”

Overview and Features

The Richard Solo is a rechargeable lithium ion battery that comes with a retractable USB zip cord and a wall plug. You can charge the battery via the wall or your computer. What’s more, you can plug the battery into the bottom of your iPod and charge BOTH devices at the same time (see below). The iPod will fully charge first, then the battery.

The battery works with any iPod with a 30-pin connector (basically everything but the Shuffle) and provides “up to double the battery time,” according to the manufacturer. 
Pros
This thing is great. I especially like it because my iPod Touch didn’t come with a wall charger so this thing basically provides me with that functionality PLUS it works well as an external backup battery. It’s solidly built, too. It’s made of really hard plastic (I think). It almost feels metallic. 
It takes maybe an hour or so to charge the Richard Solo battery, and then once hooked up to a completely-drained Touch, it replenishes the device’s battery in about an hour and a half. Plus, you can use the Touch while it’s being recharged so it’s almost like having an instant second battery with you at all times. This thing is PERFECT for weekend trips. You don’t have to bring your laptop and iPod cable to recharge your device. Just snap this little guy on and you’re good to go.
Cons
It adds a little bulk, of course, and the $50 price point might seem a little high depending upon what kind of iPod you have. If I had an iPhone, though, there’s no doubt in my mind that I’d have one of these in the car (if I had a car) and one of them in the office (if I had an office). This thing would make for a killer phone charger. 
See what I’ve done? I turned the cons section back into pros. It’s that good.
Conclusion
If you’re looking for the best way to pretty much double the life of your iPod and the $50 price tag doesn’t scare you off, I can wholeheartedly recommend that you buy one of these. If you’re an iPhone owner, you should have one of these no matter what.
Richard Solo Smart Backup Battery for iPod [Product Page]

"
70,Extended life battery for 17-inch MBP on the way,https://techcrunch.com/2008/01/30/extended-life-battery-for-17-mbp-on-the-way/,2008/01/30,"
Battery on your 17-inch MBP not what it used to be? Perhaps you’re just looking for a backup? Fastmac, purveyors of fine third-party Apple ware, have announced an extended life battery upgrade for that MBP of yours. The TruePower replacement is expected to ship within 10 days and is available for pre-order now at a special introductory price of $99.95.
Product Page

"
71,Toshiba develops industrial five-minute charging battery,https://techcrunch.com/2007/12/11/toshiba-develops-industrial-five-minute-charging-battery/,2007/12/11,"
Busy, on-the-go forklift operators are about to get the gift of a lifetime in Toshiba’s forthcoming quick-charging industrial batteries. Starting in March, it’ll take a paltry five minutes (five minutes!) for the ""new battery for forklifts, construction machinery, and other industrial use"" to charge to 90% capacity. You could have a smoke and hit the Biffy and your rig would be good to go by the time you got back. 
The battery technology will make its way into electric cars in the next few years as well. 
Toshiba to Launch Innovative Rechargeable Battery Business [Toshiba Press Release]

"
72,NewerTech Intelligent Battery Charger/Conditioner Review,https://techcrunch.com/2007/09/26/newertech-intelligent-battery-chargerconditioner-review/,2007/09/26,"
Over the course of the year since I’ve had my MacBook the battery life has plummeted each month regardless of whether or not I calibrate the battery. I’m not whining about it, but less than two hours doesn’t leave me with enough time to do anything if I’m working somewhere without an electrical outlet or when I’m in a foreign land and forgot my adapter at the hotel room. It happens to us all. The smart thing to do would be to have an extra battery on hand, but that’s not always the case.
My biggest gripe with the MacBook has been its tendency to die when it says I have 20 minutes left. There’s nothing that irritates me more than this. It shuts down at the most inopportune times and I just want to throw it out the window. But now that I’ve had the NewerTech Intelligent Battery Charger/Conditioner Station for a few weeks my frustrations have subsided.
The charging station holds two batteries in case you have that many and it also calibrates them so you can get the full potential of your batteries. I was skeptical at first, but now my sole battery lasts around 2.5 hours and doesn’t die until the battery meter hits 0:00. The IBCS does a deep discharge and recharges your battery for maximum efficiency so make sure you have an alternate machine to work on since it takes about 12 hours to do. Just plop it into the left bay and hit the calibrate button. You can even drop the other battery in the next bay to charge, but you’d be a crazy person to leave your beloved off for so long. To get a full charge takes less than three hours.
It’s a bit pricey at $150, but if you have an extra battery and you’re just not the diligent type to do the battery calibration every month then your money wouldn’t be going to waste. It actually does what it’s advertised to do and that’s all that really matters. But we’ll see how it works out in the long run.
You can also purchase one for your MBP, PowerBook G4 and iBook G3/G4 for the same price.

"
